2022/1/1,454,24,0,1,0,0,0,2,2,9,14,17,25,86,25,4,0,2,0,1,2,1,4,14,3,10,13,67,17,3,1,0,5,3,19,15,0,0,0,0,18,0,1,0,0,0,0,46
2022/1/2,426,5,0,0,1,0,0,6,2,21,8,13,9,64,24,5,0,1,0,0,19,0,2,18,1,12,14,57,7,10,0,0,4,2,38,21,0,3,0,0,4,0,1,0,0,0,1,53
2022/1/3,781,15,2,3,3,0,1,1,5,14,11,23,29,130,39,6,0,1,0,1,6,10,5,20,1,12,24,84,8,17,0,0,3,6,90,58,1,1,0,2,12,1,1,1,1,1,4,128
2022/1/4,1090,30,2,1,5,0,0,3,9,20,17,38,44,151,69,2,1,2,1,1,12,4,3,32,0,8,30,136,21,25,2,2,5,1,89,63,0,0,2,2,26,5,8,0,1,0,1,216
2022/1/5,2491,34,6,4,6,0,14,13,16,30,24,82,69,390,93,10,0,4,4,7,26,40,27,73,3,54,92,244,59,54,4,3,6,11,138,104,1,7,6,5,46,15,16,4,2,3,19,623
2022/1/6,4301,74,1,6,12,2,2,8,34,51,56,150,111,641,152,35,2,9,8,28,57,26,33,159,9,76,121,505,106,63,13,24,20,30,273,181,7,16,6,5,80,19,10,24,8,6,61,981
2022/1/7,6074,94,9,8,7,0,3,18,58,52,87,214,171,922,251,70,13,12,18,23,45,52,77,199,21,69,160,676,144,66,4,15,22,44,429,180,8,25,24,4,135,36,29,31,16,9,110,1414
2022/1/8,8311,132,12,10,31,1,10,33,102,69,94,332,239,1224,354,102,16,16,28,28,111,74,125,398,26,82,169,891,246,83,8,16,40,67,547,154,9,22,38,4,229,58,32,59,27,24,180,1759
2022/1/9,8078,117,17,4,25,3,5,35,75,41,87,401,252,1223,443,86,12,18,27,19,110,46,146,368,42,92,215,880,202,66,21,7,35,80,619,152,8,12,45,8,211,49,31,61,24,17,108,1533
2022/1/10,6273,106,10,1,14,6,11,21,48,44,85,292,256,871,519,76,33,18,48,29,135,33,89,241,27,65,126,499,169,79,45,14,31,59,672,101,10,11,47,9,214,55,49,76,32,11,107,779
2022/1/11,6239,117,15,5,17,8,10,26,46,59,92,227,252,962,387,61,20,19,44,23,104,60,72,236,24,110,131,613,113,90,34,27,36,60,588,143,9,26,53,7,148,84,63,109,36,17,81,775
2022/1/12,13052,197,86,4,45,23,42,32,127,161,193,547,465,2198,548,129,11,18,44,46,167,165,203,723,111,158,412,1711,512,135,93,28,34,87,652,182,11,43,112,12,408,87,84,177,35,37,113,1644
